Ticker,HoldingName,WeightPct
,"GLENLN 5.7 05/08/33",0.0
,"REIUCN 2.829 11/08/28",0.0
,"QBRCN 3.95 10/15/32",0.0
,"EQBCN 3.91 12/17/27",0.0
,"PLD 4.7 03/01/29",0.0
,"TELSAT 4 7/8 06/01/27",0.0
,"RY 4.632 05/01/28",0.0
,"NACN 3.522 07/17/29",0.0
,"TD 4.208 06/16/36",0.0
,"BAMREP 5.373 09/10/55",0.0
,"TD 5.423 07/10/26",0.0
,"BCICN TL 1L CAD",0.0
,"BRUPOW 4 06/21/30",0.0
,"PLD 3.6 02/15/32",0.0
,"VW 4.42 08/20/29",0.0
,"CM 5.3 01/16/34",0.0
,"BNCN V4.8 PERP 46",0.0
,"CSCHLD 4 5/8 12/01/30",0.0
,"CGXCN 7 5/8 03/31/29",0.0
,"CPXCN 4.231 01/14/33",0.0
,"VSNT 7 1/4 01/30/31",0.0
,"LCN 4.488 12/11/2028",0.0
,"QBRCN 4.65 07/15/29",0.0
,"TD 4.002 10/31/30",0.0
,"TD 5.376 10/21/27",0.0
,"VTR 5.1 03/05/2029",0.0
,"HYNMTR 3.584 01/14/30",0.0
,"CANCOR 3.299 03/02/27",0.0
,"LOWMAT 2.433 5/14/2031",0.0
,"AIREIN 2.195 11/04/26",0.0
,"BLD 5 5/8 01/31/34",0.0
,"COAGAS 4.907 06/30/31",0.0
,"EXECN 4.345 04/14/31",0.0
,"BRUPOW 4 12/21/32",0.0
,"AXL 5 10/01/29",0.0
,"GRA 7 08/01/33",0.0
,"ONTTFT 4.45 06/02/32",0.0
,"SLFCN 5.12 05/15/36",0.0
,"ENBCN 4.73 08/22/34",0.0
,"MSCI 3 5/8 11/01/31",0.0
,"RCICN 5.9 09/21/2033",0.0
,"GILCN 4.149 11/22/30",0.0
,"BCICN TL 1L USD",0.0
,"APU 9 3/8 06/01/28",0.0
,"VENTGL 6 05/01/36",0.0
,"GZMCN 4.568 01/28/35",0.0
,"GTAAIR 1.54 05/03/28",0.0
,"TD 2.26 01/07/2027",0.0
,"TRPCN 5.2 02/15/56",0.0
,"DOLCN 3.85 12/16/30",0.0
,"GM 4.45 02/25/30",0.0
,"HTHROW 3.726 04/13/33",0.0
,"ENBGAS 4.16 09/12/35",0.0
,"IFCCN 5.459 09/22/32",0.0
,"DFYCN 3.709 09/12/30",0.0
,"F 5.242 05/23/28",0.0
,"EPCOR 4.725 09/02/52",0.0
,"ELFCN 4.221 05/26/36",0.0
,"DOLCN 3.94 07/25/31 CORP",0.0
,"WCPCN 4.382 11/01/29",0.0
,"HYNMTR 3.722 05/14/29",0.0
,"CM 5.05 10/07/27",0.0
,"IAGCN 6.611 06/30/2082",0.0
,"SSP 5 3/8 01/15/31",0.0
,"NACN 5.146 09/02/27",0.0
,"WHR 4.7 05/14/32",0.0
,"DIRUCN 2.057 06/17/2027",0.0
,"CM 4.15 04/02/35",0.0
,"BAMREP 4.542 10/12/35",0.0
,"COAGAS 5.187 09/30/34",0.0
,"EDF 4.573 02/06/35",0.0
,"BMO 3.731 06/03/31",0.0
,"GM 5 02/09/29",0.0
,"PDVSA 6 05/16/24",0.0
,"CAN 3 1/4 12/01/34",0.0
,"VW 3.81 11/19/30",0.0
,"WNCN 4.193 09/05/29",0.0
,"PLD 4.2 02/15/33",0.0
,"CSCHLD 5 3/4 01/15/30",0.0
,"RY 4.642 01/17/28",0.0
,"FIRWST 9.186 08/09/33",0.0
,"NWRWPT 4.85 06/01/34",0.0
,"CCDJ 3.856 03/03/36",0.0
,"DIRUCN 2.539 12/07/26",0.0
,"ETRHWY 4.48 10/07/36",0.0
,"NACN 5.023 02/01/29",0.0
,"RLNCE 5 1/4 05/15/31",0.0
,"BCECN 5 1/4 08/14/55",0.0
,"BNS 5.679 08/02/33",0.0
,"TD 4.68 01/08/29",0.0
,"CNQCN 4.15 12/15/31",0.0
,"RLNCE 4.39 04/16/32",0.0
,"CSHU 3.65 05/06/28",0.0
,"OFFICE PROPERTIES INCOME",0.0
,"GRTCN 3.062 06/04/27",0.0
,"ENBGAS 5.7 10/06/33",0.0
,"WSPCN 4.12 09/12/29",0.0
,"HNDA 5.73 09/28/28",0.0
,"F 4.819 09/11/28",0.0
,"MIFFC 3.709 04/10/31",0.0
,"GIBACN 4.147 09/05/29",0.0
,"SWAPTION P 104.5 08/19/26",0.0
,"XCN 2.016 02/12/31",0.0
,"COAGAS 4.691 09/30/29",0.0
,"CANCOR 4.482 10/16/29",0.0
,"POLPRC TL 1L USD",0.0
,"CAN 1 1/2 06/01/31",0.0
,"F 5.581 02/22/2027",0.0
,"CCDJ 1.587 09/10/26",0.0
,"FTSCN 5.1 12/04/55",0.0
,"DIRUCN 4.15 04/22/2031",0.0
,"SWAPTION C 2.52 06/22/27",0.0
,"IPLCN 6.59 02/09/34",0.0
,"FCRCN 4.832 06/13/33",0.0
,"BCECN 3.45 9/1/2017",0.0
,"TCN 4.95 02/18/31",0.0
,"IFCCN 3.784 02/28/38",0.0
,"BNS 3.616 01/30/32",0.0
,"FCRCN 4.513 06/03/30",0.0
,"ENMAXC 4.695 10/09/34",0.0
,"COEQRE 7.45 07/04/29",0.0
,"XCN 4.678 08/16/29",0.0
,"IAGCN 5.685 06/20/33",0.0
,"ENBCN 4.9 05/26/28",0.0
,"CRRUCN 4.518 07/06/33",0.0
,"CTLONE 3.998 08/20/30",0.0
,"COAGAS 4.418 09/30/37",0.0
,"BMW 3.54 02/04/30",0.0
,"RCICN 6 3/4 11/09/39",0.0
,"BNS 3.836 09/26/30",0.0
,"GM 3.8 11/07/30",0.0
,"APUCN 4.312 04/07/27",0.0
,"LCN 3.564 12/12/29",0.0
,"TOYOTA 3.46 02/24/31",0.0
,"USDP JPYC 159.9 07/13/26",0.0
,"NWHM 8 1/2 11/01/30",0.0
,"SINOCE 3 03/27/33",0.0
,"BNS 4.95 08/01/34",0.0
,"BCECN 5.15 08/24/34",0.0
